Unix time,Flow rate,Temperature,Wind direction,Wind speed,Wind speed squared
1563447600,0.713304867,1.693763031,1.502049395,0.262136863,0.053097798
1563451200,0.669822333,1.693763031,1.760754047,1.013304323,0.82687482
1563454800,0.59655645,1.693763031,1.72379624,1.013304323,0.82687482
1563458400,0.501429639,1.693763031,1.686838432,1.388888053,1.286304926
1563462000,0.55256226,1.693763031,1.649880625,1.388888053,1.286304926
1563465600,0.594039431,1.567152477,1.625242086,1.013304323,0.82687482
1563469200,0.707354799,1.440541924,1.588284279,0.637720593,0.415805777
1563472800,0.800814602,1.31393137,1.563645741,0.262136863,0.053097798
1563476400,0.882465046,1.060710263,1.095513512,-0.113446866,-0.261249117
1563480000,1.056832566,0.93409971,0.639700553,-0.864614326,-0.744859755
1563483600,1.184012169,0.680878603,0.171568324,-1.240198055,-0.914123479
1563487200,1.26123101,0.680878603,-0.000901444,-1.240198055,-0.914123479
1563490800,1.265588341,0.680878603,-0.161051943,-1.240198055,-0.914123479
1563494400,1.173853316,0.55426805,-0.333521712,-1.240198055,-0.914123479
1563498000,1.124684795,0.55426805,-0.395118058,-0.864614326,-0.744859755
1563501600,1.13272275,0.55426805,-0.456714404,-0.864614326,-0.744859755
1563505200,0.999130938,0.427657496,-0.530630019,-0.864614326,-0.744859755
1563508800,0.802060732,0.680878603,-0.518310749,-0.864614326,-0.744859755
1563512400,0.772277383,0.807489156,-0.518310749,-1.240198055,-0.914123479
1563516000,0.802060732,0.93409971,-0.50599148,-1.240198055,-0.914123479
1563519600,0.743327539,1.187320817,-0.06249779,-1.240198055,-0.914123479
1563523200,0.761755419,1.31393137,0.393315169,-0.864614326,-0.744859755
1563526800,0.799485946,1.567152477,0.849128129,-0.864614326,-0.744859755
1563530400,1.003480016,1.693763031,1.070874974,-0.489030596,-0.527234968
1563534000,1.115805082,1.820373584,1.292621819,-0.113446866,-0.261249117
1563537600,1.174909638,1.946984138,1.526687933,0.262136863,0.053097798
1563541200,1.153659396,1.946984138,1.539007202,0.637720593,0.415805777
1563544800,1.067148217,1.946984138,1.563645741,0.637720593,0.415805777
1563548400,1.050362589,1.946984138,1.57596501,0.637720593,0.415805777
1563552000,1.108806944,1.820373584,1.625242086,0.262136863,0.053097798
1563555600,1.052607275,1.693763031,1.662199894,-0.113446866,-0.261249117
1563559200,1.085724642,1.567152477,1.711476971,-0.489030596,-0.527234968
1563562800,1.255412982,1.440541924,1.194067665,-0.489030596,-0.527234968
1563566400,1.385901847,1.187320817,0.688977629,-0.489030596,-0.527234968
1563570000,1.383747939,1.060710263,0.171568324,-0.489030596,-0.527234968
1563573600,1.364866171,0.93409971,-0.074817059,-0.489030596,-0.527234968
1563577200,1.388641684,0.93409971,-0.333521712,-0.113446866,-0.261249117
1563580800,1.358074346,0.93409971,-0.579907095,-0.113446866,-0.261249117
1563584400,1.239840475,0.93409971,-0.592226365,-0.113446866,-0.261249117
1563588000,1.099943736,0.807489156,-0.604545634,0.262136863,0.053097798
1563591600,0.903434702,0.807489156,-0.616864903,0.262136863,0.053097798
1563595200,0.820059481,0.93409971,-0.616864903,0.262136863,0.053097798
1563598800,0.775231786,1.060710263,-0.616864903,0.262136863,0.053097798
1563602400,0.736585229,1.187320817,-0.604545634,-0.113446866,-0.261249117
1563606000,0.708798991,1.440541924,-0.370479519,-0.113446866,-0.261249117
1563609600,0.658186278,1.693763031,-0.136413405,-0.113446866,-0.261249117
1563613200,0.602902639,1.946984138,0.097652709,-0.489030596,-0.527234968
1563616800,0.541734952,1.946984138,0.331718823,-0.113446866,-0.261249117
1563620400,0.447004262,2.073594691,0.565784938,0.262136863,0.053097798
1563624000,0.394435702,2.073594691,0.799851052,0.637720593,0.415805777
1563627600,0.341322476,2.073594691,0.849128129,1.013304323,0.82687482
1563631200,0.335421923,2.073594691,0.910724474,1.013304323,0.82687482
1563634800,0.327334453,2.073594691,0.960001551,1.388888053,1.286304926
1563638400,0.32830825,1.946984138,1.009278628,0.637720593,0.415805777
1563642000,0.389022048,1.820373584,1.046236435,0.262136863,0.053097798
1563645600,0.445485798,1.693763031,1.095513512,-0.113446866,-0.261249117
1563649200,0.497385904,1.440541924,0.750573975,-0.113446866,-0.261249117
1563652800,0.553890916,1.31393137,0.417953708,-0.113446866,-0.261249117
1563656400,0.57027217,1.060710263,0.073014171,-0.489030596,-0.527234968
1563660000,0.525213405,1.060710263,0.060694902,-0.489030596,-0.527234968
1563663600,0.52631099,0.93409971,0.036056363,-0.489030596,-0.527234968
1563667200,0.567713889,0.93409971,0.011417825,-0.489030596,-0.527234968
1563670800,0.722126812,0.93409971,-0.025539983,-0.489030596,-0.527234968
1563674400,0.737105138,0.93409971,-0.074817059,-0.489030596,-0.527234968
1563678000,0.722258853,0.93409971,-0.111774867,-0.489030596,-0.527234968
1563681600,0.777187634,1.060710263,-0.161051943,-0.864614326,-0.744859755
1563685200,0.791002354,1.060710263,-0.21032902,-0.864614326,-0.744859755
1563688800,0.813292414,1.187320817,-0.247286828,-1.240198055,-0.914123479
1563692400,0.760608319,1.31393137,0.08533344,-0.864614326,-0.744859755
1563696000,0.707214507,1.567152477,0.430272977,-0.864614326,-0.744859755
1563699600,0.674848119,1.820373584,0.762893244,-0.489030596,-0.527234968
1563703200,0.623047043,1.946984138,0.923043744,-0.113446866,-0.261249117
1563706800,0.600080277,1.946984138,1.070874974,0.262136863,0.053097798
1563710400,0.596903056,2.073594691,1.218706204,0.637720593,0.415805777
1563714000,0.558438055,2.073594691,1.26798328,0.637720593,0.415805777
1563717600,0.527911979,2.200205244,1.317260357,0.637720593,0.415805777
1563721200,0.526583323,2.200205244,1.366537434,1.013304323,0.82687482
1563724800,0.544788385,2.073594691,1.465091587,0.637720593,0.415805777
1563728400,0.552537503,1.946984138,1.57596501,0.262136863,0.053097798
1563732000,0.554551118,1.820373584,1.674519163,-0.113446866,-0.261249117
1563735600,0.578970328,1.567152477,1.13247132,-0.489030596,-0.527234968
1563739200,0.607458031,1.440541924,0.602742745,-0.489030596,-0.527234968
1563742800,0.654010503,1.187320817,0.060694902,-0.864614326,-0.744859755
1563746400,0.710078131,1.187320817,-0.185690482,-0.864614326,-0.744859755
1563750000,0.919939745,1.060710263,-0.419756596,-0.864614326,-0.744859755
1563753600,1.298012497,1.060710263,-0.66614198,-0.864614326,-0.744859755
1563757200,1.404808373,1.060710263,-0.66614198,-0.864614326,-0.744859755
1563760800,1.35013542,1.060710263,-0.66614198,-0.864614326,-0.744859755
1563764400,1.219704323,1.060710263,-0.66614198,-0.489030596,-0.527234968
1563768000,1.128646005,1.187320817,-0.703099787,-0.864614326,-0.744859755
1563771600,1.08784554,1.31393137,-0.727738325,-0.864614326,-0.744859755
1563775200,1.06846862,1.440541924,-0.764696133,-0.864614326,-0.744859755
1563778800,1.004131966,1.693763031,-0.21032902,-0.864614326,-0.744859755
1563782400,1.073288093,1.820373584,0.344038093,-0.864614326,-0.744859755
1563786000,1.53608948,2.073594691,0.898405205,-0.864614326,-0.744859755
1563789600,1.752264271,2.200205244,1.169429127,-0.489030596,-0.527234968
1563793200,1.700438439,2.200205244,1.452772318,-0.113446866,-0.261249117
1563796800,1.521168921,2.326815798,1.72379624,0.262136863,0.053097798
1563800400,1.322357434,2.326815798,1.699157702,0.637720593,0.415805777
1563804000,1.194071993,2.326815798,1.662199894,0.637720593,0.415805777
1563807600,1.135248022,2.326815798,1.637561356,1.013304323,0.82687482
1563811200,1.108014702,2.200205244,1.686838432,0.262136863,0.053097798
1563814800,1.092854821,2.073594691,1.748434778,-0.113446866,-0.261249117
1563818400,1.083232381,1.946984138,1.797711855,-0.489030596,-0.527234968
1563822000,1.208687208,1.693763031,1.255664011,-0.489030596,-0.527234968
1563825600,1.450857441,1.567152477,0.701296899,-0.489030596,-0.527234968
1563829200,1.650923312,1.31393137,0.159249055,-0.489030596,-0.527234968
1563832800,1.718313399,1.31393137,-0.124094136,-0.489030596,-0.527234968
1563836400,1.75749637,1.31393137,-0.407437327,-0.489030596,-0.527234968
1563840000,1.771104777,1.31393137,-0.690780518,-0.489030596,-0.527234968
1563843600,1.660677792,1.31393137,-0.690780518,-0.489030596,-0.527234968
1563847200,1.528942796,1.187320817,-0.690780518,-0.113446866,-0.261249117
1563850800,1.397496639,1.187320817,-0.678461249,-0.113446866,-0.261249117
1563854400,1.270498591,1.31393137,-0.690780518,-0.489030596,-0.527234968
1563858000,1.184053432,1.440541924,-0.690780518,-0.489030596,-0.527234968
1563861600,1.155953597,1.567152477,-0.690780518,-0.489030596,-0.527234968
1563865200,1.184053432,1.820373584,-0.21032902,-0.864614326,-0.744859755
1563868800,1.3472883,2.073594691,0.270122478,-0.864614326,-0.744859755
1563872400,1.651864099,2.326815798,0.750573975,-1.240198055,-0.914123479
1563876000,1.766087244,2.326815798,1.021597897,-0.864614326,-0.744859755
1563879600,1.79075403,2.453426351,1.28030255,-0.489030596,-0.527234968
1563883200,1.715614825,2.580036905,1.539007202,-0.113446866,-0.261249117
1563886800,1.579142882,2.580036905,1.563645741,0.262136863,0.053097798
1563890400,1.511810562,2.580036905,1.57596501,0.262136863,0.053097798
1563894000,1.505687192,2.580036905,1.600603548,0.637720593,0.415805777
1563897600,1.44178792,2.453426351,1.674519163,-0.113446866,-0.261249117
1563901200,1.335346902,2.200205244,1.748434778,-0.489030596,-0.527234968
1563904800,1.446871473,2.073594691,1.834669662,-1.240198055,-0.914123479
1563908400,1.610287897,1.820373584,1.304941088,-0.864614326,-0.744859755
1563912000,1.618433136,1.693763031,0.775212514,-0.864614326,-0.744859755
1563915600,1.570337442,1.567152477,0.257803208,-0.864614326,-0.744859755
1563919200,1.562860658,1.567152477,-0.000901444,-0.489030596,-0.527234968
1563922800,1.616163692,1.440541924,-0.259606097,-0.113446866,-0.261249117
1563926400,1.61700545,1.440541924,-0.518310749,-0.113446866,-0.261249117
1563930000,1.567490323,1.440541924,-0.530630019,-0.113446866,-0.261249117
1563933600,1.563751931,1.31393137,-0.530630019,-0.113446866,-0.261249117
1563937200,1.443727263,1.31393137,-0.530630019,-0.113446866,-0.261249117
1563940800,1.285113806,1.440541924,-0.567587826,0.262136863,0.053097798
1563944400,1.216708658,1.567152477,-0.604545634,0.262136863,0.053097798
1563948000,1.226917027,1.820373584,-0.641503441,0.262136863,0.053097798
1563951600,1.304622766,2.073594691,-0.161051943,-0.113446866,-0.261249117
1563955200,1.461173092,2.326815798,0.319399554,-0.489030596,-0.527234968
1563958800,1.726656698,2.453426351,0.799851052,-0.864614326,-0.744859755
1563962400,1.84423862,2.580036905,1.070874974,-0.489030596,-0.527234968
1563966000,1.765245487,2.706647458,1.341898896,-0.489030596,-0.527234968
1563969600,1.603273254,2.833258012,1.612922817,-0.113446866,-0.261249117
1563973200,1.575041379,2.706647458,1.686838432,0.262136863,0.053097798
1563976800,1.593419744,2.706647458,1.760754047,0.637720593,0.415805777
1563980400,1.593196926,2.706647458,1.834669662,1.013304323,0.82687482
1563984000,1.584119153,2.580036905,0.960001551,0.637720593,0.415805777
1563987600,1.665439496,2.326815798,0.08533344,-0.113446866,-0.261249117
1563991200,1.694546138,2.200205244,-0.789334671,-0.489030596,-0.527234968
1563994800,1.745051568,1.946984138,-0.937165901,-0.113446866,-0.261249117
1563998400,1.834838998,1.820373584,-1.097316401,-0.113446866,-0.261249117
1564002000,1.940586804,1.567152477,-1.245147631,-0.113446866,-0.261249117
1564005600,2.022996481,1.567152477,-1.097316401,-0.113446866,-0.261249117
1564009200,2.062930431,1.567152477,-0.937165901,-0.113446866,-0.261249117
1564012800,2.044708864,1.567152477,-0.777015402,0.262136863,0.053097798
1564016400,1.983062531,1.440541924,-0.764696133,0.262136863,0.053097798
1564020000,1.913972424,1.440541924,-0.752376864,0.262136863,0.053097798
1564023600,1.816064513,1.31393137,-0.727738325,-0.113446866,-0.261249117
1564027200,1.66980508,1.440541924,-0.703099787,-0.113446866,-0.261249117
1564030800,1.553180451,1.567152477,-0.678461249,-0.113446866,-0.261249117
1564034400,1.504482324,1.693763031,-0.641503441,-0.113446866,-0.261249117
1564038000,1.627626444,1.946984138,-0.198009751,-0.489030596,-0.527234968
1564041600,1.836027361,2.200205244,0.245483939,-0.489030596,-0.527234968
1564045200,1.98096639,2.453426351,0.688977629,-0.864614326,-0.744859755
1564048800,2.020982865,2.580036905,0.960001551,-0.489030596,-0.527234968
1564052400,2.041630673,2.580036905,1.231025473,-0.113446866,-0.261249117
1564056000,2.028302852,2.706647458,1.502049395,0.262136863,0.053097798
1564059600,1.977252756,2.580036905,1.526687933,0.262136863,0.053097798
1564063200,1.942856248,2.580036905,1.563645741,0.637720593,0.415805777
1564066800,1.922695338,2.580036905,1.588284279,0.637720593,0.415805777
1564070400,1.854537766,2.200205244,1.13247132,1.388888053,1.286304926
1564074000,1.812103302,1.693763031,0.67665836,1.764471782,1.794096097
1564077600,1.80643382,1.31393137,0.220845401,2.140055512,2.350248331
1564081200,1.828121446,1.31393137,-0.050178521,1.764471782,1.794096097
1564084800,1.940611562,1.31393137,-0.333521712,1.764471782,1.794096097
1564088400,2.081935987,1.31393137,-0.604545634,1.388888053,1.286304926
1564092000,2.163149048,1.187320817,-0.616864903,1.013304323,0.82687482
1564095600,2.221708938,1.187320817,-0.629184172,1.013304323,0.82687482
1564099200,2.18538134,1.187320817,-0.641503441,0.637720593,0.415805777
1564102800,1.936559574,1.187320817,-0.66614198,0.637720593,0.415805777
1564106400,1.666553587,1.187320817,-0.690780518,0.262136863,0.053097798
1564110000,1.521045134,1.187320817,-0.715419056,0.262136863,0.053097798
1564113600,1.411666218,1.31393137,-0.727738325,-0.113446866,-0.261249117
1564117200,1.362860808,1.31393137,-0.727738325,-0.489030596,-0.527234968
1564120800,1.36663221,1.440541924,-0.740057595,-0.489030596,-0.527234968
1564124400,1.441177234,1.567152477,-0.185690482,-0.489030596,-0.527234968
1564128000,1.658606409,1.693763031,0.3809959,-0.489030596,-0.527234968
1564131600,1.906330589,1.946984138,0.935363013,-0.489030596,-0.527234968
1564135200,1.983623702,1.946984138,1.26798328,-0.489030596,-0.527234968
1564138800,1.99173593,1.946984138,1.600603548,-0.489030596,-0.527234968
1564142400,2.051789527,1.946984138,1.933223816,-0.489030596,-0.527234968
1564146000,2.03268494,1.946984138,1.046236435,-0.864614326,-0.744859755
1564149600,1.914954474,1.820373584,0.171568324,-1.240198055,-0.914123479
1564153200,1.825117528,1.693763031,-0.715419056,-1.240198055,-0.914123479
1564156800,1.762645943,1.693763031,-0.752376864,-1.240198055,-0.914123479
1564160400,1.740537439,1.567152477,-0.80165394,-1.240198055,-0.914123479
1564164000,1.78076848,1.440541924,-0.838611748,-0.864614326,-0.744859755
1564167600,1.770543606,1.31393137,-0.740057595,-0.489030596,-0.527234968
1564171200,1.768117365,1.187320817,-0.629184172,-0.113446866,-0.261249117
1564174800,1.968274013,0.93409971,-0.530630019,0.262136863,0.053097798
1564178400,2.126499601,0.93409971,-0.518310749,0.262136863,0.053097798
1564182000,2.247308258,0.93409971,-0.50599148,0.262136863,0.053097798
1564185600,2.241869847,0.93409971,-0.50599148,-0.113446866,-0.261249117
1564189200,2.119501463,0.807489156,-0.493672211,-0.113446866,-0.261249117
1564192800,1.965344368,0.807489156,-0.469033673,-0.113446866,-0.261249117
1564196400,1.847003214,0.807489156,-0.456714404,-0.113446866,-0.261249117
1564200000,1.702683124,0.93409971,-0.247286828,-0.113446866,-0.261249117
1564203600,1.615602521,0.93409971,-0.050178521,-0.489030596,-0.527234968
1564207200,1.577475873,1.060710263,0.159249055,-0.489030596,-0.527234968
1564210800,1.521243194,1.187320817,0.491869323,-0.489030596,-0.527234968
1564214400,1.484346172,1.31393137,0.836808859,-0.489030596,-0.527234968
1564218000,1.458614811,1.31393137,1.169429127,-0.489030596,-0.527234968
1564221600,1.453044359,1.440541924,1.292621819,-0.113446866,-0.261249117
1564225200,1.441919961,1.440541924,1.403495241,-0.113446866,-0.261249117
1564228800,1.330684228,1.440541924,1.526687933,-0.113446866,-0.261249117
1564232400,1.256279497,1.440541924,1.465091587,-0.113446866,-0.261249117
1564236000,1.27795887,1.31393137,1.403495241,-0.113446866,-0.261249117
1564239600,1.263252877,1.31393137,1.354218165,-0.489030596,-0.527234968
1564243200,1.188468531,1.31393137,0.652019822,-0.864614326,-0.744859755
1564246800,1.135363557,1.187320817,-0.037859252,-1.240198055,-0.914123479
1564250400,1.099489848,1.187320817,-0.727738325,-1.615781785,-1.035026139
1564254000,1.156597294,1.060710263,-0.887888825,-1.240198055,-0.914123479
1564257600,1.250940116,0.93409971,-1.035720055,-1.240198055,-0.914123479
1564261200,1.29953096,0.807489156,-1.183551285,-0.864614326,-0.744859755
1564264800,1.301371273,0.807489156,-0.789334671,-1.240198055,-0.914123479
1564268400,1.350556299,0.807489156,-0.382798789,-1.615781785,-1.035026139
1564272000,1.342229505,0.807489156,0.011417825,-1.615781785,-1.035026139
1564275600,1.296807629,0.680878603,0.417953708,-1.615781785,-1.035026139
1564279200,1.26522523,0.680878603,0.812170321,-1.615781785,-1.035026139
1564282800,1.255586285,0.680878603,1.218706204,-1.240198055,-0.914123479
1564286400,1.251649833,0.680878603,1.354218165,-1.240198055,-0.914123479
1564290000,1.220645111,0.680878603,1.489730126,-0.864614326,-0.744859755
1564293600,1.136131041,0.680878603,1.637561356,-0.864614326,-0.744859755
1564297200,1.045361561,0.680878603,1.539007202,-0.489030596,-0.527234968
1564300800,1.014290819,0.680878603,1.42813378,-0.489030596,-0.527234968
1564304400,1.003248946,0.680878603,1.329579626,-0.113446866,-0.261249117
1564308000,1.060554453,0.680878603,1.28030255,0.262136863,0.053097798
1564311600,1.129768348,0.55426805,1.231025473,0.262136863,0.053097798
1564315200,1.161969685,0.55426805,1.181748396,0.637720593,0.415805777
1564318800,1.182097584,0.55426805,1.255664011,0.637720593,0.415805777
1564322400,1.22512623,0.55426805,1.329579626,0.637720593,0.415805777
1564326000,1.247465804,0.55426805,1.391175972,0.637720593,0.415805777
1564329600,1.263417928,0.55426805,1.489730126,0.262136863,0.053097798
1564333200,1.275491366,0.55426805,1.588284279,-0.113446866,-0.261249117
1564336800,1.322728797,0.55426805,1.686838432,-0.489030596,-0.527234968
1564340400,1.389896067,0.55426805,1.021597897,-0.864614326,-0.744859755
1564344000,1.411187572,0.55426805,0.356357362,-0.864614326,-0.744859755
1564347600,1.420966809,0.427657496,-0.308883174,-1.240198055,-0.914123479
1564351200,1.423525091,0.427657496,-0.530630019,-1.240198055,-0.914123479
1564354800,1.451360845,0.427657496,-0.764696133,-1.240198055,-0.914123479
1564358400,1.53245837,0.301046943,-0.986442978,-1.615781785,-1.035026139
1564362000,1.499175952,0.301046943,-0.96180444,-1.615781785,-1.035026139
1564365600,1.374686671,0.301046943,-0.94948517,-1.240198055,-0.914123479
1564369200,1.379588668,0.301046943,-0.924846632,-1.240198055,-0.914123479
1564372800,1.371666248,0.427657496,-0.937165901,-1.240198055,-0.914123479
1564376400,1.301008162,0.427657496,-0.94948517,-1.240198055,-0.914123479
1564380000,1.253919276,0.55426805,-0.94948517,-0.864614326,-0.744859755
1564383600,1.232041842,0.807489156,-1.245147631,-0.864614326,-0.744859755
1564387200,1.198008445,1.060710263,-1.540810091,-0.864614326,-0.744859755
1564390800,1.201053625,1.187320817,-1.824153282,-0.864614326,-0.744859755
1564394400,1.295148872,1.31393137,-1.072677862,-0.113446866,-0.261249117
1564398000,1.349268906,1.440541924,-0.321202443,0.262136863,0.053097798
1564401600,1.23504576,1.693763031,0.430272977,0.637720593,0.415805777
1564405200,1.147503016,1.567152477,0.861447398,0.637720593,0.415805777
1564408800,1.138961656,1.567152477,1.292621819,1.013304323,0.82687482
1564412400,1.117331798,1.567152477,1.711476971,1.013304323,0.82687482
1564416000,1.131484872,1.440541924,1.711476971,0.637720593,0.415805777
1564419600,1.157505071,1.440541924,1.699157702,0.637720593,0.415805777
1564423200,1.127820753,1.31393137,1.686838432,0.262136863,0.053097798
1564426800,1.089083418,1.187320817,1.206386935,-0.113446866,-0.261249117
1564430400,1.043859602,0.93409971,0.713616168,-0.489030596,-0.527234968
1564434000,1.088373702,0.807489156,0.23316467,-0.864614326,-0.744859755
1564437600,1.09085771,0.807489156,0.060694902,-0.864614326,-0.744859755
1564441200,1.141049544,0.680878603,-0.111774867,-1.240198055,-0.914123479
1564444800,1.206756118,0.680878603,-0.284244635,-1.240198055,-0.914123479
1564448400,1.273824357,0.55426805,-0.296563904,-1.240198055,-0.914123479
1564452000,1.234921972,0.55426805,-0.296563904,-1.240198055,-0.914123479
1564455600,1.20188713,0.55426805,-0.296563904,-0.864614326,-0.744859755
1564459200,1.181965544,0.680878603,-0.382798789,-1.240198055,-0.914123479
1564462800,1.177014031,0.93409971,-0.469033673,-1.240198055,-0.914123479
1564466400,1.187585511,1.060710263,-0.555268557,-1.240198055,-0.914123479
1564470000,1.126648895,1.31393137,-0.037859252,-1.240198055,-0.914123479
1564473600,1.148047682,1.567152477,0.467230784,-1.615781785,-1.035026139
1564477200,1.375528428,1.820373584,0.98464009,-1.615781785,-1.035026139
1564480800,1.631208038,1.820373584,1.206386935,-1.240198055,-0.914123479
1564484400,1.510894532,1.946984138,1.42813378,-0.864614326,-0.744859755
1564488000,1.316242316,1.946984138,1.649880625,-0.489030596,-0.527234968
1564491600,1.21363872,1.820373584,1.600603548,0.262136863,0.053097798
1564495200,1.148930702,1.820373584,1.539007202,1.013304323,0.82687482
1564498800,1.128051823,1.693763031,1.489730126,1.388888053,1.286304926
1564502400,1.142988887,1.567152477,1.551326471,1.013304323,0.82687482
1564506000,1.133226154,1.31393137,1.600603548,0.637720593,0.415805777
1564509600,1.105943319,1.187320817,1.649880625,0.637720593,0.415805777
1564513200,1.102130654,1.060710263,1.563645741,-0.113446866,-0.261249117
1564516800,1.228691319,0.807489156,1.477410856,-0.864614326,-0.744859755
1564520400,1.271076268,0.680878603,1.403495241,-1.240198055,-0.914123479
1564524000,1.26915343,0.680878603,1.26798328,-1.615781785,-1.035026139
1564527600,1.276522931,0.680878603,1.144790589,-1.615781785,-1.035026139
1564531200,1.329017219,0.680878603,1.009278628,-1.991365515,-1.107567734
1564534800,1.287102664,0.680878603,1.12015205,-1.615781785,-1.035026139
1564538400,1.163108533,0.680878603,1.243344742,-1.615781785,-1.035026139
1564542000,1.104416603,0.680878603,1.354218165,-1.240198055,-0.914123479
1564545600,1.075664819,0.680878603,1.514368664,-1.240198055,-0.914123479
1564549200,1.046203318,0.680878603,1.674519163,-0.864614326,-0.744859755
1564552800,1.05357282,0.680878603,1.834669662,-0.864614326,-0.744859755
1564556400,1.025852601,0.807489156,1.822350393,-0.864614326,-0.744859755
1564560000,1.03308181,0.93409971,1.810031124,-0.489030596,-0.527234968
1564563600,1.191579731,1.060710263,1.785392586,-0.489030596,-0.527234968
1564567200,1.36165594,1.060710263,1.736115509,-0.113446866,-0.261249117
1564570800,1.386487776,1.187320817,1.686838432,0.262136863,0.053097798
1564574400,1.374719681,1.187320817,1.637561356,0.637720593,0.415805777
1564578000,1.35995592,1.31393137,1.600603548,0.262136863,0.053097798
1564581600,1.336196912,1.31393137,1.57596501,0.262136863,0.053097798
1564585200,1.2973688,1.440541924,1.539007202,0.262136863,0.053097798
1564588800,1.239064738,1.31393137,1.563645741,0.262136863,0.053097798
1564592400,1.268856339,1.187320817,1.588284279,0.262136863,0.053097798
1564596000,1.232074853,1.060710263,1.612922817,-0.113446866,-0.261249117
1564599600,1.17360574,0.93409971,1.021597897,-0.489030596,-0.527234968
1564603200,1.159081303,0.680878603,0.430272977,-0.864614326,-0.744859755
1564606800,1.263682009,0.55426805,-0.161051943,-1.240198055,-0.914123479
1564610400,1.352190298,0.427657496,-0.395118058,-1.240198055,-0.914123479
1564614000,1.359386496,0.427657496,-0.629184172,-1.240198055,-0.914123479
1564617600,1.315020943,0.427657496,-0.863250286,-1.240198055,-0.914123479
1564621200,1.346223725,0.427657496,-0.838611748,-0.864614326,-0.744859755
1564624800,1.227106835,0.427657496,-0.81397321,-0.864614326,-0.744859755
1564628400,1.143706856,0.427657496,-0.777015402,-0.489030596,-0.527234968
1564632000,1.143764624,0.55426805,-0.789334671,-0.864614326,-0.744859755
1564635600,1.114641476,0.680878603,-0.80165394,-0.864614326,-0.744859755
1564639200,1.085765905,0.807489156,-0.81397321,-0.864614326,-0.744859755
1564642800,1.113230295,1.060710263,-0.247286828,-0.864614326,-0.744859755
1564646400,1.199081273,1.440541924,0.319399554,-0.864614326,-0.744859755
1564650000,1.269037895,1.693763031,0.886085936,-0.864614326,-0.744859755
1564653600,1.326302139,1.820373584,1.157109858,-0.489030596,-0.527234968
1564657200,1.312619459,1.820373584,1.42813378,-0.113446866,-0.261249117
1564660800,1.290098329,1.946984138,1.686838432,0.262136863,0.053097798
1564664400,1.27903995,1.946984138,1.649880625,0.637720593,0.415805777
1564668000,1.250172631,1.946984138,1.612922817,0.637720593,0.415805777
1564671600,1.269376248,1.946984138,1.57596501,1.013304323,0.82687482
1564675200,1.253267327,1.693763031,1.662199894,0.637720593,0.415805777
1564678800,1.195747254,1.567152477,1.748434778,-0.113446866,-0.261249117
1564682400,1.180116979,1.440541924,1.834669662,-0.489030596,-0.527234968
1564686000,1.219547525,1.31393137,1.317260357,-0.489030596,-0.527234968
1564689600,1.289306087,1.187320817,0.787531783,-0.489030596,-0.527234968
1564693200,1.330758501,1.060710263,0.257803208,-0.489030596,-0.527234968
1564696800,1.436836408,0.93409971,-0.013220713,-0.864614326,-0.744859755
1564700400,1.490477795,0.93409971,-0.284244635,-1.240198055,-0.914123479
1564704000,1.491030714,0.807489156,-0.555268557,-1.240198055,-0.914123479
1564707600,1.428286796,0.807489156,-0.555268557,-1.240198055,-0.914123479
1564711200,1.319015163,0.680878603,-0.542949288,-1.240198055,-0.914123479
1564714800,1.278866647,0.55426805,-0.542949288,-1.240198055,-0.914123479
1564718400,1.2379589,0.680878603,-0.382798789,-1.240198055,-0.914123479
1564722000,1.220900939,0.807489156,-0.234967559,-1.240198055,-0.914123479
1564725600,1.242522544,0.807489156,-0.074817059,-1.615781785,-1.035026139
1564729200,1.336023609,0.93409971,0.307080285,-1.240198055,-0.914123479
1564732800,1.475425197,1.060710263,0.67665836,-0.864614326,-0.744859755
1564736400,1.537772994,1.187320817,1.058555705,-0.489030596,-0.527234968
1564740000,1.481738375,1.187320817,1.243344742,-0.113446866,-0.261249117
1564743600,1.415759469,1.187320817,1.42813378,0.262136863,0.053097798
1564747200,1.370849248,1.31393137,1.600603548,0.637720593,0.415805777
1564750800,1.363075373,1.31393137,1.662199894,0.637720593,0.415805777
1564754400,1.323388999,1.440541924,1.72379624,0.637720593,0.415805777
1564758000,1.269665086,1.567152477,1.773073317,0.637720593,0.415805777
1564761600,1.235838002,1.440541924,1.834669662,0.262136863,0.053097798
1564765200,1.231810772,1.31393137,1.883946739,0.262136863,0.053097798
1564768800,1.22434224,1.187320817,1.933223816,-0.113446866,-0.261249117
1564772400,1.220224232,0.93409971,1.329579626,-0.113446866,-0.261249117
1564776000,1.193873932,0.807489156,0.713616168,-0.489030596,-0.527234968
1564779600,1.251724105,0.55426805,0.109971978,-0.864614326,-0.744859755
1564783200,1.284412342,0.55426805,-0.21032902,-0.864614326,-0.744859755
1564786800,1.311414591,0.55426805,-0.518310749,-0.489030596,-0.527234968
1564790400,1.331625015,0.427657496,-0.838611748,-0.489030596,-0.527234968
1564794000,1.306949977,0.427657496,-0.80165394,-0.489030596,-0.527234968
1564797600,1.207936228,0.427657496,-0.777015402,-0.489030596,-0.527234968
1564801200,1.073700719,0.427657496,-0.752376864,-0.489030596,-0.527234968
1564804800,0.977137969,0.55426805,-0.764696133,-0.489030596,-0.527234968
